,STORE_NUM,UPC,current_est_revenue,current_price,estimated_revenue,mean_revenue_increase,recommended_price,week_1_price,week_2_price
0,13609,3700019521,16.641926636311386,3.46,19.861426195275573,0.8159611202576934,3.22,3.19,3.19
0,13609,4116709565,10.633381576706968,4.99,10.640672909926787,0.42159958716456725,5.119999999999989,4.99,4.99
0,13609,7218063983,43.25686041513483,7.49,43.82243797202206,-0.2038978500438802,8.449999999999942,6.99,6.99
0,13609,7192100336,73.59501931708326,5.73,122.5688832419118,0.13298139802426306,8.489999999999938,5.8,5.8
0,13609,7218063979,59.981610019523224,7.49,60.958032480307594,0.6351403562314268,6.6499999999999755,6.99,6.99
0,13609,1111087395,58.64499422075249,3.92,89.87192896351667,1.714881187439566,6.239999999999935,4.0,4.0
0,13609,1111085350,198.99605885612064,2.41,221.74423675869588,10.009241502869486,3.490000000000001,2.45,2.46
0,13609,1600027527,302.1287650527501,3.12,879.8797674996775,0.6006962203450716,4.219999999999966,3.12,3.12
0,13609,1111038078,11.654074180865079,1.66,58.52560004717427,7.709787559597654,3.580000000000002,1.69,1.66
0,21237,31254742735,39.63190182667791,4.97,52.18627389463664,0.31253203960353726,4.5,4.97,4.97
0,21237,1111038080,16.94739894575293,1.68,23.680886021296875,3.7567515876323876,3.6000000000000023,1.63,1.69
0,21237,1111087396,57.914686415552296,3.91,68.99547467719691,0.8158441512325726,6.279999999999935,3.87,3.87
0,21237,1600027564,222.4196395398526,3.02,373.4112357454277,0.5414352348334378,4.27999999999996,3.06,2.94
0,21237,31254742835,25.634998892760994,4.99,25.649620932221083,0.29022238089643276,4.869999999999992,4.97,4.97
0,21237,3700031613,21.622410800045863,4.29,31.167796073983713,1.5428271855231466,5.689999999999953,4.29,4.29
0,21237,3800031838,179.9142523038268,3.28,195.32186401910124,0.27004443507049136,2.5599999999999987,3.38,3.32
0,21237,7797502248,36.82417679050604,2.31,54.794308626895656,0.3804410974192725,3.4899999999999736,2.29,2.29
0,21237,4116709428,14.99439288694871,4.59,16.574090197085397,-0.03708989414173436,5.5799999999999725,4.59,4.59
0,21237,1111087398,101.03246247418204,3.95,167.76262849965008,1.2130715758739499,6.279999999999935,3.93,3.93
0,21237,3000006610,77.33518115859256,3.09,103.76754078923923,9.794126989171904,2.37,3.09,3.09
0,21237,88491212971,110.9812093016027,2.99,113.86019229480549,0.4072239101329107,2.579999999999995,2.99,2.99
0,21237,3800031829,194.1747681858914,3.89,221.03580122094843,-0.0025097085774225016,3.08,3.89,3.83
0,21237,3800039118,157.55918403598832,3.45,159.32411773441447,4.706451208252666,3.119999999999995,3.49,3.49
0,21237,7192100337,121.63529226734825,5.8,302.0876096446989,8.154169989233301,8.489999999999938,5.8,5.8
0,21237,2066200531,68.94241323371376,6.99,103.2841279045025,3.925327987816047,7.979999999999958,6.99,6.99
0,21237,2066200530,57.585021373867974,5.99,67.56210186074938,1.1747457680498727,7.649999999999965,6.99,6.99
0,21237,1111035398,11.70650190084193,2.87,17.68057639347814,-0.1453662715085753,5.489999999999943,2.82,2.91
0,21237,7027316404,40.70986035542639,2.06,41.27630667464305,-0.32709744695277454,1.8400000000000007,2.18,2.18
0,21237,1111009507,63.24331451392488,1.55,65.73555326205347,-0.041920091345242626,1.9200000000000004,1.62,1.62
0,21237,3700044982,31.22831389191394,5.23,45.76625163239309,0.27614627719388,6.479999999999956,5.23,5.23
0,21237,88491201427,96.62832142283591,3.37,109.24240960064071,1.3273129946115345,2.69,3.37,3.37
0,21237,31254742725,19.32143835616439,3.99,21.54358447488578,2.037159465444424,4.989999999999972,3.99,3.99
0,21237,1111009477,251.74694723812473,1.62,333.5690112950644,0.10057648900143805,2.620000000000001,1.62,1.62
0,21237,7027316204,42.04180412729815,2.38,68.6724547118348,0.7087700967523298,3.5600000000000023,2.44,2.44
0,21237,88491201426,95.29376886321822,3.37,120.72918502322827,1.3620317747142416,3.01,3.37,3.28
0,21237,2840004768,22.557214935660618,3.29,52.95328663873254,1.9060820934799183,2.89,3.29,3.29
0,21237,1111009497,182.1933053983412,1.54,199.44292370701186,0.09081311093502602,1.45,1.62,1.62
0,21237,3000006340,90.20039772477762,3.19,142.67314304739497,11.901477849716208,5.4099999999999415,3.19,3.19
0,21237,7192100339,225.9369128481049,5.8,342.7558286239907,0.12243707873395959,8.489999999999938,5.8,5.8
0,21237,7797508006,83.7583550431158,3.29,168.3142492549681,0.3812305972700376,4.2799999999999665,3.29,3.29
0,21237,1111085319,96.81258437170861,1.94,140.6458493983797,10.277444968942245,2.9800000000000013,1.94,1.94
0,21237,1600027528,226.7577756375431,4.79,257.86146216367973,0.46458217181262274,4.42,4.79,4.79
0,21237,3000006560,55.303225442616736,3.09,109.32060111676823,34.37883531286998,2.38,3.09,3.09
0,21237,2840002333,19.634482799190526,3.29,44.80201256529717,7.511020624106605,2.49,3.29,3.29
0,21237,7797508004,83.95055562710643,3.29,84.74104807025425,0.36484937670969164,2.999999999999994,3.29,3.29
0,21237,4116709448,16.255247863783186,4.59,22.407996826991752,1.4409582600208881,4.29,4.59,4.59
0,21237,7027312504,31.93558785362976,2.49,34.984691952311614,-0.24505201281991795,3.5300000000000016,2.49,2.39
0,21237,7110410455,26.487725862811043,2.0,27.65052912141233,0.1405843262582586,2.519999999999989,2.0,2.0
0,21237,7110410471,21.443238730268796,2.0,21.443238730268796,-0.07558909514173123,2.0,2.0,1.98
0,21237,7110410470,24.79148080876154,2.0,25.40941398953426,0.03350631527620104,2.369999999999992,2.0,1.99
0,21237,1111085345,107.76185700919275,1.97,260.5787150008188,39.41689036955734,2.9800000000000013,1.97,1.97
0,21237,7218063052,87.82792443890352,7.49,98.39140366990068,0.03081989654308459,5.79,6.99,6.99
0,21237,2840004770,32.154213463229006,3.29,35.66763690358084,1.4392760800321245,2.86,3.29,3.29
0,21237,3700019521,23.1358637786777,3.56,31.413201843439392,1.3530488272239245,4.929999999999962,3.56,3.56
0,21237,4116709565,13.886229826949252,4.99,17.280503597122188,0.731513386485189,5.98999999999997,4.99,4.99
0,21237,7218063983,57.9771678639027,7.49,59.69900314443831,1.5621889761561503,6.399999999999987,6.99,6.99
0,21237,7192100336,61.678494061474204,5.8,208.13966251493514,1.4422517871723712,8.489999999999938,5.8,5.8
0,21237,7218063979,79.30355527978438,7.49,94.60714823525579,0.8368442841506847,5.49,6.99,6.99
0,21237,1111087395,52.50494157384551,4.0,102.91306069737243,1.026338587583063,6.279999999999935,3.93,3.93
0,21237,1111085350,227.42888435792014,2.45,245.76555689137214,5.074089372282934,3.370000000000001,2.44,2.47
0,21237,1600027527,289.6572649046413,3.0,919.2162479220015,0.8033832126983826,4.289999999999964,3.0,3.0
0,21237,1111038078,20.322439239663296,1.69,24.633509671986374,1.2507122481365902,2.910000000000001,1.69,1.69
0,9825,31254742735,42.84836577048883,4.97,52.33242478368791,0.1114644208473847,4.5,4.97,4.97
0,9825,1111038080,20.03258310034207,1.69,60.43914404089138,3.861905100526859,3.580000000000002,1.66,1.65
0,9825,1111087396,46.0297484569378,3.83,48.026583059442224,1.0465873462830493,4.809999999999965,4.0,4.0
0,9825,1600027564,308.41950511376336,2.99,459.30032468866324,0.7406338869354667,4.2799999999999585,2.95,2.86
0,9825,31254742835,42.496271190035735,4.97,42.56394335390258,0.12404779983897654,5.1799999999999855,4.97,4.97
0,9825,3700031613,43.91143767500714,4.29,50.849233785423294,0.03264496103052892,5.6899999999999595,4.29,4.29
0,9825,3800031838,225.25285014236235,3.24,244.32380769068382,0.6990099407004008,2.62,3.38,3.38
0,9825,7797502248,44.56528509465265,2.29,123.05740140008739,1.5189151487463302,3.4899999999999736,2.29,2.29
0,9825,4116709428,12.811262109050661,4.59,23.099102315711804,0.8871815617411605,3.99,4.59,4.59
0,9825,1111087398,98.51687725817062,3.88,101.77315904694817,0.37333338044640385,4.729999999999968,3.97,3.97
0,9825,3000006610,48.567796270463326,3.09,149.07414903786983,10.486681232691465,2.37,3.09,3.09
0,9825,88491212971,129.29312987163047,2.85,145.1973443752491,0.19778348650178643,2.5,2.99,2.99
0,9825,3800031829,200.94442523542756,3.89,204.65004151419967,0.91804612601676,3.429999999999992,3.89,3.89
0,9825,3800039118,221.16211028947635,3.42,311.4728442989415,10.155904165434867,4.540000000000003,3.49,3.49
0,9825,7192100337,99.52500486151874,5.8,137.11120831219398,0.1325718576791224,8.489999999999938,5.8,5.8
0,9825,2066200531,29.425931178413794,6.99,49.17276085332348,1.4621554075340797,5.99,6.99,6.99
0,9825,2066200530,53.21371655684677,6.99,54.4251058457636,0.9465345438399001,6.079999999999998,6.99,6.99
0,9825,1111035398,14.177929860571563,2.92,14.43139596988227,-0.08884382573982326,3.3699999999999877,2.99,2.93
0,9825,7027316404,85.38625570971578,2.11,174.03851094631707,0.7840254075713577,3.2400000000000015,2.11,2.11
0,9825,1111009507,98.65503994286523,1.62,108.37672414831829,0.16742192658881316,1.44,1.62,1.62
0,9825,3700044982,44.630043561520125,5.23,57.88774691257727,0.48237538187766155,6.489999999999954,5.23,5.23
0,9825,88491201427,103.83190544945629,3.28,108.01584573657013,0.8029351105881513,2.84,3.37,3.37
0,9825,31254742725,21.99820000000001,3.99,22.440000000000012,-0.035875402792695486,3.74,3.99,3.99
0,9825,1111009477,198.62639778488017,1.62,210.4418994691472,-0.3117563354588611,1.38,1.62,1.62
0,9825,7027316204,74.05284499575873,2.28,85.85495951659563,-0.27687287599766613,1.6600000000000001,2.28,2.28
0,9825,88491201426,122.07598729799354,3.37,128.32082081875245,0.9476928338469033,4.31999999999997,3.37,3.37
0,9825,2840004768,60.276810253607835,3.29,102.83653361982688,0.5334292119172022,2.88,3.17,3.17
0,9825,1111009497,170.11104085016584,1.63,186.89068435333135,-0.20937354927846896,1.44,1.63,1.63
0,9825,3000006340,108.62525440236979,3.19,269.8185279230669,6.803752766844934,5.409999999999938,3.19,3.19
0,9825,7192100339,200.33879511503568,5.8,315.0459126476642,0.18402073120164342,8.489999999999938,5.8,5.8
0,9825,7797508006,81.0206601362438,3.29,101.56944258899827,0.29480322449380897,4.2799999999999665,3.29,3.29
0,9825,1111085319,85.42848608625427,1.93,115.73934528085202,7.031505270229369,2.9800000000000013,1.93,1.93
0,9825,1600027528,295.3573279014169,4.79,347.9013083763543,1.1183969716723035,5.7799999999999665,4.79,4.79
0,9825,3000006560,46.20843279048405,3.09,160.24985351904044,37.8955955143302,2.38,3.09,3.09
0,9825,2840002333,23.749261675707874,3.29,60.55131601857512,1.6770407745156175,2.49,3.29,3.29
0,9825,7797508004,112.92852062530662,3.29,144.19774365056264,0.938594870214485,2.49,3.29,3.29
0,9825,4116709448,12.957075918903149,4.59,15.031609174445737,-0.04483238724473343,3.99,4.59,4.59
0,9825,7027312504,63.13726521663165,2.01,63.43881834571862,-0.2591287393541884,1.8800000000000003,2.12,2.12
0,9825,7110410455,17.327259798168427,2.0,17.355619273639775,-0.4169060718342368,1.98,2.0,2.0
0,9825,7110410471,13.507153855520599,2.0,13.507153855520599,-0.24960256358218894,2.0,2.0,2.0
0,9825,7110410470,19.473919968207426,2.0,21.47804189342513,0.5661072213955822,2.8799999999999812,2.0,2.0
0,9825,1111085345,107.8548255548438,1.95,149.56648761888417,22.010228864443718,2.990000000000001,1.95,1.95
0,9825,7218063052,72.12967447590074,7.49,73.79422607993837,1.9911822683809064,8.47999999999994,6.99,6.99
0,9825,2840004770,41.2296967738863,3.29,44.377158341869624,-0.04967400621859738,2.84,3.29,3.29
0,9825,3700019521,22.208476363588737,3.56,27.719357182462364,1.9198761077031983,3.19,3.56,3.56
0,9825,4116709565,14.346781756180734,4.99,15.4856564364876,0.29305748467665327,5.98999999999997,4.99,4.99
0,9825,7218063983,63.86864534202042,7.49,70.86596209300814,6.603644001395722,8.479999999999944,6.99,6.99
0,9825,7192100336,46.43726416497622,5.8,133.3857824659533,3.312040381442456,8.489999999999938,5.8,5.8
0,9825,7218063979,69.26964871984418,7.49,73.79732740282684,1.3461239040796962,5.999999999999996,6.99,6.99
0,9825,1111087395,42.505849272539486,3.86,58.44861996455663,1.0700552904113805,6.279999999999936,4.0,4.0
0,9825,1111085350,193.31460598010352,2.44,233.43723001835733,13.421266616987737,3.4700000000000015,2.46,2.4
0,9825,1600027527,393.77733376297084,2.96,425.349891797521,-0.726057441876097,4.069999999999968,2.96,2.96
0,9825,1111038078,22.857484630575083,1.69,27.096037596893936,1.1409356277249014,2.800000000000001,1.69,1.68
0,2513,31254742735,76.64818208628813,4.97,76.80187985601324,0.40482677622120433,5.199999999999988,4.97,4.97
0,2513,1111038080,16.122841858792032,1.56,67.75575070185442,17.43985620366924,3.6800000000000024,1.58,1.5
0,2513,1111087396,19.24218868260776,3.26,20.945008806493682,-0.11748558399605276,2.94,3.56,3.56
0,2513,1600027564,222.14051729244804,3.13,320.5249659186388,0.8477048100043058,4.399999999999965,3.19,3.11
0,2513,31254742835,64.33528551485048,4.97,67.16015596960486,1.3033709976771377,4.68,4.97,4.97
0,2513,3700031613,36.03693148522354,4.29,36.07830378966828,-0.2942773966518014,4.439999999999991,4.29,4.29
0,2513,3800031838,159.42778814421885,2.95,252.89551398698464,0.7744148138572724,2.5,2.99,2.99
0,2513,7797502248,43.17357148953393,2.5,45.979481772510134,0.9158117405212556,2.0,2.5,2.5
0,2513,4116709428,21.709013327232963,4.59,21.857194745565746,1.7777843721670339,4.239999999999995,4.59,4.59
0,2513,1111087398,24.501216517651383,3.33,27.615295726180587,4.260056328796302,3.01,3.5,3.5
0,2513,3000006610,37.445506086568145,2.95,43.333568229490766,3.8964483875130806,2.49,2.95,2.95
0,2513,88491212971,43.820587893432844,2.62,49.892057321139085,0.3224145812430843,2.31,2.62,2.62
0,2513,3800031829,97.43511406192243,3.36,176.23845406903368,1.3455390777995142,2.75,3.36,3.43
0,2513,3800039118,115.56672266588207,3.18,143.7410519121052,4.336298660258972,4.16999999999997,3.18,3.18
0,2513,7192100337,90.57451474582253,5.27,122.0962873547664,0.6865721969512688,7.789999999999946,5.27,5.27
0,2513,2066200530,56.79435871033171,6.99,60.76806140356244,0.49032645992795676,5.95,6.99,6.99
0,2513,1111035398,15.95281934086151,2.89,16.129718601140357,0.2015784698589903,3.229999999999987,2.92,2.72
0,2513,1111009507,23.24471158399414,1.23,28.27997536652044,1.0018879114132941,0.93,1.25,1.16
0,2513,3700044982,47.77094459054776,5.23,58.30320535363215,0.16786899552026527,6.689999999999951,5.23,5.23
0,2513,88491201427,87.80638818443863,2.92,192.06134607396527,2.768326924253742,4.479999999999962,2.92,2.92
0,2513,31254742725,45.94313574243573,4.59,54.02624934546356,-0.008752189806384758,4.11,4.59,4.56
0,2513,1111009477,39.47938174785702,1.23,41.618212000836316,-0.043605408599273296,1.0,1.24,1.24
0,2513,88491201426,121.61436678791857,2.92,279.03388607565836,3.7866868744024753,4.47999999999996,2.92,2.87
0,2513,2066200532,70.26793771412441,6.99,90.15855423175893,6.035392448830194,7.979999999999958,6.99,6.99
0,2513,2840004768,73.17467602079826,3.29,108.64365774946876,0.6552575625914141,2.49,3.29,3.29
0,2513,1111009497,37.652043954197396,1.23,44.57875095022047,0.225354749309196,0.95,1.23,1.23
0,2513,3000006340,49.32812004981619,2.95,81.16507330781576,17.342389448093957,2.5,2.95,2.95
0,2513,7192100339,96.60928080488524,5.27,144.14226947414377,0.6856141128215039,7.789999999999946,5.27,5.27
0,2513,7797508006,86.5289795102511,3.29,119.5900461133805,1.0771176050956228,4.279999999999962,3.29,3.29
0,2513,1111085319,25.949676091024052,1.65,26.430842616851685,1.6091422150874006,1.54,1.65,1.64
0,2513,1600027528,132.24022679874878,4.35,239.2369902859339,2.2081588735661635,3.94,4.35,4.35
0,2513,3000006560,61.19694092827004,2.95,61.49398734177214,3.275983474438741,3.169999999999984,2.95,2.95
0,2513,2840002333,34.84672988202307,3.29,79.26904058900047,4.220352217107427,2.49,3.29,3.29
0,2513,7797508004,48.31079798082689,3.29,49.50828390793677,1.090015362543768,2.8499999999999925,3.29,3.29
0,2513,4116709448,16.75007829837735,4.59,39.15012687335529,2.553933085816566,5.979999999999958,4.59,4.59
0,2513,3500068914,13.219818181818182,7.99,14.59559067356256,1.4386951835526416,8.979999999999979,3.99,3.99
0,2513,1111085345,70.51210587791336,1.62,70.51635428209752,1.693066712394331,1.6300000000000001,1.57,1.64
0,2513,7218063052,56.529458581416975,6.99,63.56417250066987,1.6867415870357272,5.96,6.99,6.99
0,2513,2840004770,77.03194739289593,3.29,113.66769118582138,0.7729323133286811,2.49,3.29,3.29
0,2513,3700019521,24.012587830272647,3.46,34.109265359927,4.476760655094252,2.59,3.46,3.46
0,2513,4116709565,17.427249617144554,4.99,26.998455701418234,1.2543800685886968,4.24,4.99,4.99
0,2513,7218063983,50.19072774854861,6.99,64.39863649156264,4.067131626660866,5.49,6.99,6.99
0,2513,7192100336,65.25511840110762,5.27,79.64971193440178,0.4772884609254014,7.789999999999946,5.27,5.27
0,2513,7218063979,54.800722005566726,6.99,63.67778720766519,1.517192853250826,6.25,6.99,6.99
0,2513,1111087395,29.873229809787517,3.4,40.07735677516829,0.32326733794304285,4.779999999999958,3.54,3.54
0,2513,1111085350,71.97361711426126,2.17,73.97286205832256,1.2792293239179566,2.6000000000000005,2.23,2.17
0,2513,1600027527,217.0790663497952,2.62,920.4990216628322,2.573751443916821,4.179999999999959,2.62,2.62
0,2513,1111038078,17.57608488644243,1.5,78.03233765914803,4.557523097743732,3.6800000000000024,1.51,1.52
0,11967,31254742735,26.871683033502645,4.97,27.404194674648025,-0.05475614804318398,4.359999999999992,4.97,4.97
0,11967,1111087396,40.77195805363919,3.5,77.67753137920555,2.525865600313101,4.779999999999961,3.58,3.58
0,11967,1600027564,23.739219063222286,3.19,24.672653435468717,0.196986470596706,3.959999999999978,3.19,3.19
0,11967,31254742835,18.206605731284203,4.97,26.912194522018737,2.3843302970345497,6.779999999999941,4.97,4.97
0,11967,3700031613,10.87699995677141,4.29,24.372226231372426,4.681171615704528,5.779999999999959,4.29,4.29
0,11967,3800031838,139.1554234204721,2.99,165.86140288634738,0.03190086977291328,3.9799999999999733,2.99,2.88
0,11967,7797502248,4.372585980264086,2.5,5.2607327553631436,0.31518318884078583,1.79,2.5,2.5
0,11967,1111087398,32.960178318526275,3.46,40.458283033640804,0.6520846822381281,4.779999999999959,3.79,3.79
0,11967,3000006610,38.446496258020666,2.95,39.292236615521006,3.1623132007967167,3.4599999999999795,2.95,2.95
0,11967,88491212971,61.449401085786285,2.62,72.58372165563634,0.21058230999201025,2.33,2.62,2.62
0,11967,3800031829,28.638950876332,3.36,54.45361711859798,2.601429703610978,4.349999999999962,3.36,3.36
0,11967,3800039118,65.54627553243643,3.18,153.01559095675148,0.8853878271376273,2.69,3.18,3.03
0,11967,7192100337,64.14215789559971,5.27,90.28809695708115,0.14216441438432825,7.699999999999948,5.27,5.27
0,11967,1111035398,8.336141687297657,2.99,10.21929603470975,0.9668451424940132,2.69,2.99,2.83
0,11967,1111009507,5.899882499512872,1.25,8.837988438896794,3.2596206574355038,0.96,1.25,1.22
0,11967,3700044982,11.474570224007975,5.23,16.767260676663955,0.602988592415292,6.679999999999952,5.23,5.23
0,11967,88491201427,92.59585598795178,2.92,94.34379261393329,-0.06799467254412586,2.79,2.92,2.92
0,11967,1111009477,8.508940154154843,1.23,11.553847191153839,0.22042670194806813,0.95,1.2,1.23
0,11967,88491201426,111.86520989138876,2.92,112.85646980221478,1.4506008307757081,2.9,2.92,2.92
0,11967,2840004768,7.763912017529077,3.29,10.068698803303558,0.2751644887669147,2.49,3.29,3.29
0,11967,1111009497,8.153428067358451,1.25,12.321368055675793,0.7841694245494696,0.95,1.24,1.25
0,11967,3000006340,10.765202780601285,2.95,13.591065374146414,1.8794630029971215,2.5,2.95,2.95
0,11967,7192100339,66.6058950174152,5.27,104.78924166370288,0.7589786587835106,7.7599999999999465,5.27,5.27
0,11967,7797508006,5.322818900105449,3.29,7.568678013207067,-0.04145415232939881,2.49,3.29,3.29
0,11967,1111085319,8.59853446223623,1.8,8.787726206588475,0.3397308687047029,1.59,1.8,1.72
0,11967,1600027528,60.31340117737178,4.35,65.75026716043351,-0.11829143654591082,3.87,4.35,4.35
0,11967,3000006560,79.57466800049008,2.95,91.13883438055262,17.02180340858385,2.35,2.95,2.95
0,11967,4116709448,5.7788619979402664,4.59,6.075010298661173,0.32353165548173707,5.889999999999966,4.59,4.59
0,11967,1111085345,22.60720072436188,1.62,22.796530041476345,0.6110952581695389,1.6,1.71,1.73
0,11967,7218063052,19.498922257601848,6.99,21.62326175284957,2.0934566170027993,6.14,6.99,6.99
0,11967,2840004770,2.3365264333582103,3.29,18.78703808105524,1.855172960646693,2.49,3.29,3.29
0,11967,3700019521,6.1476112763000605,3.46,8.072544859571448,0.4581909067144956,2.81,3.46,3.46
0,11967,7192100336,70.30186050467717,5.27,76.29771702385808,-0.012881011421535887,7.319999999999956,5.27,5.27
0,11967,7218063979,16.832866567084466,6.99,29.736025841436565,3.254080950133986,8.889999999999937,6.99,6.99
0,11967,1111087395,28.967712524152745,3.36,37.87454840037285,0.4248551013382643,4.779999999999959,3.56,3.56
0,11967,1111085350,11.956454012284093,2.25,12.257590303200999,0.495120317518617,2.670000000000001,2.18,2.19
0,11967,1600027527,74.65202557035477,2.68,222.00788935223557,0.7566640327930019,4.179999999999962,2.68,2.68
0,19521,31254742735,22.121207136855855,4.97,23.86086736716401,1.8005712872258228,4.5,4.97,4.97
0,19521,1111038080,6.759825952706674,1.53,25.589148368901792,9.174873026020254,3.6800000000000024,1.58,1.54
0,19521,1111087396,22.08492176991082,3.5,30.378512129681866,2.192936710326923,2.93,3.33,3.33
0,19521,1600027564,86.28467313578602,2.97,136.09371233038067,0.5983795053398422,4.389999999999962,2.92,3.19
0,19521,31254742835,18.61793282152722,4.97,29.510003048487246,0.9792087893016261,6.289999999999962,4.97,4.97
0,19521,3700031613,12.605792244288768,4.25,12.638573772034798,0.8586137900051174,4.039999999999999,4.25,4.25
0,19521,3800031838,84.45088316666154,3.39,110.9466623535585,0.49063087609130585,4.389999999999965,3.39,3.39
0,19521,7797502248,29.090549732533844,2.51,32.339959936022524,-0.13375107314225382,2.02,2.5,2.5
0,19521,4116709428,8.217657456865076,4.59,8.614155938977053,0.40754182009428974,3.99,4.59,4.59
0,19521,1111087398,22.273529593260303,3.5,22.379169919807183,0.014928341034339376,3.7599999999999816,3.43,3.43
0,19521,3000006610,36.072079716570215,2.98,50.82818469603583,2.4112875634923374,3.9699999999999687,2.98,2.98
0,19521,88491212971,30.41913496706726,2.85,35.07479832355546,0.15377626064327177,2.29,2.85,2.85
0,19521,3800031829,80.23121616056444,3.36,109.44975636026152,1.1716221500051889,4.369999999999971,3.36,3.36
0,19521,3800039118,96.29153283341634,3.38,226.66839232013388,2.7921768932115945,4.369999999999971,3.38,3.38
0,19521,7192100337,56.03668428456905,5.8,56.06430082104991,-0.3189681326596602,5.9299999999999935,5.8,5.8
0,19521,2066200531,32.62269851358659,6.99,35.46005852968539,-0.1756424161553826,5.99,6.99,6.99
0,19521,2066200530,36.654141211158915,6.99,46.46896733361209,1.215973644902818,7.979999999999953,6.99,6.99
0,19521,1111035398,5.869297191599718,2.99,6.6716363940902115,1.2313165197626124,4.579999999999961,2.99,2.99
0,19521,1111009507,17.949793069069795,1.44,42.491028793522815,1.3243920451930853,2.4700000000000015,1.47,1.46
0,19521,3700044982,15.690325408329368,5.23,15.920791859795344,-0.021530136997008453,5.949999999999966,5.23,5.23
0,19521,88491201427,49.74086005601937,3.31,51.828667617020464,2.9145519348202766,4.139999999999975,3.31,3.31
0,19521,31254742725,11.648999018677795,4.69,23.6940055935363,-0.06741626882497492,4.21,4.69,4.62
0,19521,1111009477,50.457868322643286,1.47,67.77595557544404,0.7922398193019414,2.4700000000000015,1.46,1.45
0,19521,88491201426,67.28501609543001,3.31,67.78535504021292,1.133224919442753,3.049999999999999,3.31,3.31
0,19521,2066200532,17.206696514515258,6.99,28.195772113009834,1.6891532773495312,5.99,6.99,6.99
0,19521,2840004768,72.89632421866442,3.22,91.24554696313017,-0.026520134244836516,4.279999999999962,3.29,3.18
0,19521,1111009497,56.799784614799435,1.46,160.78118828842116,2.1552039287416305,2.4600000000000013,1.45,1.42
0,19521,3000006340,33.62162378797674,3.16,42.60817582417584,6.2233571130497,2.88,3.16,3.16
0,19521,7192100339,93.66901399046522,5.8,95.77291489411863,0.5547551119175101,5.64,5.8,5.8
0,19521,7797508006,40.16325119378241,3.29,65.4780095443344,0.1631115262681277,4.279999999999962,3.29,3.29
0,19521,1111085319,20.46003958255506,1.8,39.489235611582274,8.14102676194034,2.8800000000000012,1.8,1.8
0,19521,1600027528,71.61684136113874,4.59,100.47556026834324,0.5715969429158209,4.08,4.59,4.59
0,19521,3000006560,42.88363179596698,2.98,45.04732104480299,6.55827534308775,2.4399999999999986,2.98,2.98
0,19521,2840002333,27.11222695031179,3.29,31.368720593052384,1.118792339956257,2.49,3.29,3.29
0,19521,7797508004,21.900314718797006,3.29,22.91925056828611,1.4382181455623522,2.7199999999999953,3.29,3.29
0,19521,4116709448,12.999929989804917,4.59,13.005819732177448,0.18062996842569434,4.4899999999999896,4.59,4.59
0,19521,1111085345,37.90815492319441,1.79,38.64054826461421,0.5163416061714481,1.57,1.79,1.62
0,19521,7218063052,43.37577172916587,6.99,49.83455180668835,0.3070578680819549,6.49,6.99,6.99
0,19521,2840004770,59.28618468727298,3.2,59.34116830971804,0.3378966768783085,3.109999999999987,3.29,3.29
0,19521,3700019521,17.45650677533023,11.46,19.7018478564758,0.719183931629651,8.56999999999987,11.46,11.46
0,19521,4116709565,8.483355757453895,4.99,10.118753337955033,1.027806280151309,4.49,4.99,4.99
0,19521,7218063983,40.78773796339989,7.49,43.16523312352493,0.5071659610169318,8.889999999999949,7.16,7.16
0,19521,7192100336,43.47500917744249,5.8,58.25138298926759,0.0461814473647197,7.789999999999954,5.8,5.8
0,19521,7218063979,29.896472325343844,6.99,31.912287808476353,-0.048870773471734796,6.49,6.99,6.99
0,19521,1111087395,17.78721091678891,3.42,19.88193554688627,0.18344854445751616,4.779999999999957,3.5,3.5
0,19521,1111085350,44.19413146538694,2.4,44.25871289057689,1.100324340091965,2.5000000000000004,2.47,2.43
0,19521,1600027527,144.00511703579303,3.0,206.00962278996357,-0.19032607679535285,4.239999999999963,3.0,3.0
0,19521,1111038078,7.454447169893034,1.53,10.259496782757347,3.3289015961001462,3.2100000000000017,1.58,1.58
0,15765,31254742735,35.60545487709258,4.97,38.36499401088985,0.07212704032220693,4.79,4.97,4.97
0,15765,1111038080,7.238511023807223,1.53,15.421453190659227,4.720155136768611,3.6800000000000024,1.58,1.53
0,15765,1111087396,37.39618097326776,3.38,38.144807400295676,0.05234972262051671,2.959999999999998,3.56,3.56
0,15765,1600027564,91.3890133085715,3.19,109.99761008809168,0.5026206605722806,4.399999999999961,3.06,3.19
0,15765,31254742835,28.285400268191786,4.97,32.072885493860895,0.2906593760104987,4.5,4.97,4.97
0,15765,3700031613,16.7735590309111,4.29,17.120995262228615,0.4965904949500537,3.92,4.29,4.29
0,15765,3800031838,114.76336106727334,2.88,123.89080863769733,0.07244159165515149,2.57,2.81,2.89
0,15765,7797502248,16.9051439832209,2.5,18.1724249864963,6.268969994598519,1.9800000000000002,2.5,2.5
0,15765,4116709428,9.735048472030115,4.59,17.743699227139864,2.865729679115439,5.989999999999964,4.59,4.59
0,15765,1111087398,46.20502003634964,3.41,46.62664586533584,0.9216388833389317,3.109999999999996,3.37,3.37
0,15765,3000006610,47.08897845082102,2.95,91.84796209933793,9.007647202107037,3.999999999999968,2.95,2.95
0,15765,88491212971,50.784817523027925,2.62,55.568126609769976,0.009962315699199836,2.29,2.62,2.62
